"N:METH:cg18416881:AKR1B1:TssD28:Island"	"N:METH:cg09185773:WASF3:TssD885:Shore"	"N:METH:cg16580737:MME:TssU57:Island"	"N:METH:cg25924032:BMS1:TssD99:Island"	"N:METH:cg24009736:B4GALNT1:TssD89:Island"	"N:METH:cg09979256:RSPO3:TssU80:Island"	"N:METH:cg09470640:PTPRO:TssD316:Shore"	"N:METH:cg04274487:RAB31:TssD133:Island"	"N:METH:cg02136132:KCNK13:TssU219:Island"	"N:METH:cg09542745:SFRP5:TssD546:Island"	"N:METH:cg18244915:ZNF570:TssU35:Shore"	"N:METH:cg13436799:LRP2:TssD48:Island"	"N:METH:cg02982690:BHLHE22:TssU79:Shore"	"N:METH:cg10182321:STK32B:TssU777:Shore"	"N:METH:cg19237753:SIRPA:TssD272:Shore"	"N:METH:cg05702737:WNT10A:TssD211:Island"	"N:METH:cg23764381:ATRNL1:TssU438:Island"	"N:METH:cg10073723:BMPER:TssU311:Island"	"N:METH:cg19803671:UBE2E2:TssD600:Shore"	"N:METH:cg25179291:FNBP1:TssU265:Island"	"N:METH:cg00893636:MLH1:TssU2:Island"
"46"	-0.0714801214620989	-0.795690805709957	-0.913901117744556	-0.014106195284551	-0.872252141455088	-1.48117657283443	0.354544693782765	-0.880874803549641	-0.791343927582468	-0.869335574526637	-0.719944938477664	-0.813388242686447	-0.942581261282895	-0.802130089563794	-0.745642161074092	-0.440874277000176	-0.421952026289388	-0.367853998693138	-0.3369139713974	-0.44291237602942	-0.350446652480532
"47"	-0.364805785681251	-0.952392969429304	-0.90676883445682	-0.994010054356859	-0.850698756052604	-0.606809799510002	-1.0134063892208	-0.926461312061875	-0.875338680073064	-0.884320453605449	-0.779158517676139	-0.866170441714839	-0.670583446571226	-0.644637722796679	-0.713984632440711	-0.456838258261607	-0.444413866277435	-0.334896274128382	-0.309736599714602	-0.341740668240913	-0.310673492114409
"48"	-1.84410102860037	-0.982659400374471	0.128586574021405	-0.687557326169513	-0.946386217623511	-0.0656674208672511	0.148536789846668	-0.93809157284072	-0.861372733182412	-0.229786797932694	-0.619132545307224	-0.884446223736212	-0.477318011612909	-0.908906583637273	-0.728440147124777	-0.487687426146325	-0.498808485801964	-0.414422778181893	-0.506440654852866	-0.389442264246216	-0.456898538707861
"49"	-0.453938606250923	-0.661268779853099	-1.05201453825384	-0.998033155097344	-0.500120219241584	0.141268941885895	-0.876754335980281	-0.99129297335848	-0.845411651021667	-0.939925280536902	-0.807767489274122	-0.823337072076869	-1.03864432806091	-0.483452740250054	-0.763960243629428	-0.158480710863668	-0.479986008363544	-0.45654277958906	-0.479100469422659	-0.448670287918023	-0.441363271729411
"50"	-0.0986542375257904	-0.140319004275653	-1.03935201532059	-1.03983091460575	-0.75614659893983	0.0280982497282221	-1.01802551645401	-0.540959081078672	0.451806721619205	-0.903573402866459	-0.814358914756855	-0.899537589193254	-1.0357752843836	-0.331798787380312	-0.701683615413486	-0.528823282297793	-0.472817132790068	-0.367530451196295	-0.563895121486432	-0.398768384883465	-0.440794429882978
"51"	-1.75222499821288	-0.586363535574272	-1.06340142924715	-1.03266103209795	-0.877463232416173	-1.48324214641868	0.462137610772607	-0.877132193679632	-0.801554065505695	-0.902600762523169	-0.789675665076212	-0.219809039298351	-0.570499560610669	-0.94128443928685	-0.712781219335089	-0.534974591118324	-0.538134616029813	-0.337139046549678	-0.501831773387765	-0.396165130060901	-0.443913252420318
"52"	-0.379080796018507	-1.0002567333194	-1.03855662128745	-0.386143432077923	1.16625443541787	-1.50329526538072	-1.01095032343449	-0.959465139362395	-0.856157069139308	-0.924514038567881	-0.806634929425984	-0.864457581624957	-1.03550917018744	-0.858776526994219	-0.715760637265944	-0.498415439492317	-0.495403150502904	-0.40191472608804	-0.533649336871705	-0.357710125523115	-0.398314366937277
"53"	-1.58015952722604	-0.977539730008624	-0.107255260522044	-0.991294793296036	-0.97118457285652	-1.43272465962131	-0.990677008479056	0.0249038568539659	-0.855608517535114	-0.921538380896629	-0.679489609368448	-0.875814674738239	-0.936452318702676	-0.800807066797873	-0.738528436828762	-0.479400321880578	-0.448143974087485	-0.362537525051835	-0.357841800006597	-0.356405847139509	-0.315675377315804
"54"	0.105409615066425	-0.949172927473412	-0.957726578598868	-1.02642057880413	-0.95428550074983	-1.49323649053187	-0.901004753954603	-0.827230728746181	-0.756134877439073	-0.935026548579602	0.0636153178716436	-0.885929647601583	-0.976423502572175	-0.0850978258543599	-0.691420636710297	-0.543430597574891	-0.445120724095472	-0.370015884240224	-0.632389612607734	-0.45440699202803	-0.291025563970369
"55"	-1.79973240460334	-0.987739801935977	-1.11343621616206	-1.020691311578	-0.916620361657982	-1.49504434117351	-1.01456978880379	-0.932962811167004	-0.870507886913548	-0.901557061698178	-0.799482686526488	-0.911009400418791	-0.702267668051054	-0.881419304679632	-0.682496940334334	-0.543953649520658	-0.46545243849673	-0.36030210598274	-0.536486053316937	-0.335277597714019	-0.392965945898401
"56"	0.137442394287074	-0.457414599322322	-0.658966074547088	-1.00750005551967	-0.385763306581381	-0.589906206508555	-0.847914952984165	-0.921158163548338	-0.831065257050686	-0.523044523354726	-0.747945750928899	-0.882325916557975	-0.790563526728762	-0.798536206826516	-0.433822297496371	-0.462188643790182	-0.482259415940475	-0.365809766781268	-0.0327653671039614	-0.372878989163348	-0.387055221425118
"57"	0.528199303759905	0.260370058010098	0.306424673883949	0.214998105959904	0.598428213331038	0.246821647063095	0.0845067239087802	-0.924010953389516	-0.850357463065933	-0.8945043088893	-0.792865769342993	-0.902128636211436	0.342854257008609	-0.683518794827997	-0.75967551067675	-0.520933915449141	-0.458469829510439	-0.378898733698998	-0.578410593274618	-0.42861833325624	-0.45734968913779
"58"	-0.0131331665595208	-0.930274815384718	-0.84768456448561	-0.965934653314761	-0.865179325175686	0.624537359736695	0.551633200915939	-0.913413599277304	-0.894405272122069	-0.9554608783489	-0.819089446083966	-0.901551089853185	-0.42226563728313	-0.416182627475368	-0.67793076399405	-0.52459527906951	-0.512501467993274	-0.462800482312087	-0.504023496910571	-0.467481587531985	-0.477860687669523
"59"	-0.864474144504288	-1.0237394783148	0.575920680489994	-0.996147741548998	-0.896724259774841	0.372537382457268	-1.05528877420844	-0.303882408070466	-0.586459903415963	-0.930229966064748	-0.0887522192540742	-0.177640243552067	-0.992411144513112	-0.812319339522229	-0.777823756705083	-0.571833407921594	-0.516642317508399	-0.43505628445782	-0.562924501069189	-0.437112048583627	-0.466608080569392
"60"	-0.094483526674243	-1.01818294250067	-0.514632072401264	-0.986548065524672	-0.801463081103923	0.958288570433436	-1.01165698095897	-0.923961767357771	-0.811591675101795	-0.895761191159396	-0.509365281826263	-0.886194685998863	-0.15677514627434	0.204058343831741	-0.790988513783924	-0.544781815101456	-0.453330782130652	-0.380634124818427	-0.548434077549835	-0.415941383600946	-0.372213026121634
"61"	-1.56179980007541	-1.00974996676863	-0.958476950328246	-1.01848723658486	-0.865975343244032	-0.704858219004945	-0.968740463008681	-0.867013285512571	-0.867835909744731	-0.909946639819066	-0.792257610196244	-0.794657544013027	-0.70518660814014	0.0935431585590427	-0.723971020228495	-0.485497146123425	-0.443659247796016	-0.322277921751514	-0.247115927634421	-0.382162694243406	-0.410279660948457
"62"	-0.0274941709349525	-1.01651892691676	1.44053650566559	0.660460250657179	-0.902561725609378	-1.46535314216603	-1.02440697861107	-0.914969666463401	-0.830525553053012	-0.852742952049328	-0.801110513703716	-0.876400132690439	-1.03542185146683	-0.874935834906338	-0.513135955606826	-0.536347602475963	-0.466039894656315	-0.379281108013448	-0.539642135189778	-0.377337924612993	-0.348923202478016
"63"	-1.75993436373538	-1.01125690713518	-1.13766196744502	-1.01727233982659	0.0754051939981056	-1.47628362696786	-1.07208912596428	-0.934089618439695	-0.861102881183574	-0.904501630408685	-0.782151971679899	-0.927137184683106	-1.04306016050337	-0.902094003723202	-0.683598451523754	-0.516406247043595	-0.45468718497067	-0.382671003378096	-0.568716913236606	-0.417250963929201	-0.432216033302286
"64"	0.487696111778896	-0.793457392463111	-0.375288042255802	-1.03009182419933	-0.450923692722493	0.15510259983551	-1.01618562155795	-0.912720523375451	-0.837201072171793	-0.911274582570863	-0.76051315940454	-0.798249407665713	-1.03022846660747	-0.720885960211744	-0.709661079710432	-0.450654258694466	-0.480186603149743	-0.365537692749832	-0.531620427096307	-0.3706468704662	-0.377907982997993
"65"	-1.55470529192587	-0.965552927483795	-1.12211801707096	-1.02575006201405	-0.890373514530113	-1.46431467030899	-0.0935365011621155	-0.962465487298806	-0.828052647030878	-0.90069101207744	-0.780862819955652	-0.905372389730381	-1.03754660700176	-1.05609780299809	-0.710519967289848	-0.449820644655899	-0.497910585330403	-0.411679977810931	-0.636297142545537	-0.436889366908377	-0.363216171171151
"66"	0.814172477714988	-0.785667443402135	-0.303139800476125	-1.03491821733189	-0.839258714961074	1.36041216179074	-0.0325657452387569	-0.977413569491685	-0.857630195624765	-0.873528142947028	-0.837061095121141	-0.893433794461874	-1.03696032416336	-1.03671979790918	-0.73242887927325	-0.495849215883397	-0.462219041585842	-0.455535370337527	-0.579781985993174	-0.405947217937948	-0.393528249332806
"67"	0.257318083504751	-0.446468420112507	-1.12465052165761	-0.918533763402115	-0.897772567722772	-1.47360785641651	-0.939513280151568	-0.924717443663663	-0.806588353615153	-0.869415517568551	-0.832742072677759	-0.888947920692991	-1.03401643586838	-1.11749659086132	-0.680162901206091	-0.505912517381644	-0.452031692086691	-0.371854222290467	-0.554527068943237	-0.374941445631733	-0.416929225980899
