"N:METH:cg09979256:RSPO3:TssU80:Island"	"N:METH:cg14174099:SLC8A3:TssU74:Island"	"N:METH:cg07540118:ADAM19:TssD37:Island"	"N:METH:cg09628601:NPAS1:TssU514:Island"	"N:METH:cg24824266:SV2B:TssD109:Island"	"N:METH:cg23764381:ATRNL1:TssU438:Island"	"N:METH:cg10073723:BMPER:TssU311:Island"	"N:METH:cg25808906:DGKG:TssD4:Island"	"N:METH:cg16884569:RASSF2:TssD656:Island"	"N:METH:cg05882522:CAPN14:TssU64:Island"	"N:METH:cg14046986:RCSD1:TssD40:Shore"	"N:METH:cg02279071:EPM2AIP1:TssD278:Shore"	"N:METH:cg00893636:MLH1:TssU2:Island"	"N:METH:cg13846866:MLH1:TssD59:Shore"	"N:METH:cg10182321:STK32B:TssU777:Shore"	"N:METH:cg19799744:ENPP5:TssU254:NA"	"N:METH:cg22639768:FAM13C:TssD54:Island"	"N:METH:cg04683240:HLX:TssD112:Island"	"N:METH:cg18119529:ZNF114:TssD133:Island"	"N:METH:cg26332534:HTR7:TssU607:Shore"	"N:METH:cg19803671:UBE2E2:TssD600:Shore"	"N:METH:cg03694261:C11orf63:TssD585:Shore"	"N:METH:cg10279685:NPHP1:TssD110:Island"	"N:METH:cg14706178:LRGUK:TssD105:Island"	"N:METH:cg03014628:RAB3C:TssD133:Island"	"N:METH:cg04274487:RAB31:TssD133:Island"	"N:METH:cg20712430:KREMEN2:TssU23:Island"	"N:METH:cg06540105:CCDC74A:TssD180:Shore"	"N:METH:cg22946876:RASSF8-AS1:TssU233:Island"	"N:METH:cg16111791:CACNB4:TssD127:Island"	"N:METH:cg21179457:INSM2:TssU451:Island"	"N:METH:cg11476211:PRKCE:TssU216:Island"
"14"	-1.26146446031531	-1.31204435553828	-1.30243686143569	-1.15227566837862	-0.718723468301856	-0.909949000067717	-0.689995331825041	-0.937389395599061	-0.793581508921703	-1.05557537873568	-0.959543828141876	-0.579696768575799	-0.42583741468486	-0.491769289712457	-0.553336496096309	-0.711035103076533	-0.375549193651489	-0.779753100468048	-0.824254370173456	-0.662146840127472	-0.497340516301495	-0.412053717957238	-0.591308614979167	-0.679158743352341	-0.529965802598931	-0.845710788527866	-0.228848163853029	-0.46368844629537	-0.363358505508203	-0.572369058582572	-0.528450525578474	-0.466430713589792
"15"	-1.38956240200486	-1.32060967630901	-1.25113752589675	-0.292074996162395	-0.87210028829163	-0.955565252076714	-0.919369483265898	-1.00280102714848	-1.04532940335808	-1.05496164026934	-1.0520105515229	-0.571755111880661	-0.494485287092033	-0.533633519868607	-0.697917661927901	-0.583904288964702	-0.545415923555375	-0.801051649202397	-0.790853745487149	-0.762302379621729	-0.637439607616224	-0.378636079948775	-0.576373609192935	-0.657934902140016	-0.667285369891095	-0.713047007615003	-0.288474093500263	-0.340398034942415	-0.55544639417034	-0.543391227514322	-0.513734493285214	-0.504649279063904
"16"	-1.31939470990577	-1.3437133391301	-1.08175200945944	-0.617188290417782	-0.882734334014602	-0.994680804199245	-0.898886451627679	-0.901051142729962	-0.989799727646282	-0.954421259263824	-1.02712497842878	-0.551719791663079	-0.485899023363861	-0.457687423883956	-0.645949778044482	-0.519652156827313	-0.563161057934551	-0.817854990877371	-0.78811973099189	-0.728099152337487	-0.618045832595338	-0.48843196895184	-0.612814126313996	0.85097392920387	-0.431542533325934	-0.76301381067935	-0.293259666006197	-0.286810994030553	-0.529959333738402	-0.58388996199055	-0.537722183540711	-0.443782913291148
"17"	-0.307595337233445	0.185619524651289	0.057013774794888	-0.747469374199792	-0.892208850633609	-0.0433362056930822	-0.339531979549604	-0.194979408515009	0.322725347400141	0.192827113072052	0.128953428537975	-0.490758265967133	-0.364104411028555	-0.518359418926787	0.703924634626995	-0.467547724674809	-0.570187558725015	0.47928782771386	-0.786614323365727	0.229034054977734	-0.476485317096948	-0.445023490714042	0.427882192796278	0.704737877351918	-0.578988346249558	0.585192901594936	-0.0636987896931172	-0.244180703017748	-0.526041509110368	-0.490245695828273	-0.476977362676041	-0.434503561505437
"18"	-0.264659032943219	0.930203891216882	0.852917715334581	-1.17690102892625	-0.945245453217898	0.725996475495699	0.00893394737748892	0.403053929165152	0.269200353121981	-0.965059392680296	-0.908627910367572	-0.449816962282123	-0.400151030502973	-0.490007070878335	-0.664850600958477	-0.528119543754208	-0.639815745274918	-0.793306722389907	-0.800362094300146	-0.729514153336964	-0.486158801017262	-0.354738449469183	-0.607589116782176	-0.689102429972343	-0.673765263974103	-0.673464718262373	-0.0647145457829981	-0.350207121691795	-0.599403199277295	0.464417494696616	-0.500397296949159	-0.416402064024775
"19"	-1.32573784385133	0.31667925210698	-1.21278769464228	0.176164568294695	-0.945978241127467	-0.997069129851568	-0.945439652788874	-0.928814993132941	-1.01475801149509	-0.749282308210084	-1.04087544636455	-0.570803924862042	-0.485362004761045	-0.481412794208263	-0.770774744299833	-0.545714373754267	-0.584498150966286	-0.590335239307666	-0.786993103349084	-0.746105040055836	-0.574067886342559	-0.465177427038734	-0.642224426747393	-0.645190562499518	-0.714428292697087	-0.902733142760547	-0.240754500700395	-0.259188605744299	-0.547203698199672	-0.601725903405899	-0.511706793348148	-0.484751154832226
"20"	0.660397883725941	-0.487263819366104	0.907205086145169	-1.14138571444876	-0.98080721941754	-0.904043461718404	0.144843667424084	1.47931959003662	-1.03780182457477	-0.0101658408953198	-1.0098257185762	-0.593843788201928	-0.455041572411037	-0.504229376285653	-0.764689564711405	-0.48185560841112	-0.632195354906442	0.668437264885825	-0.792490269261398	-0.754904577521336	-0.304442925653959	-0.486594573047594	-0.631639858082076	1.2256410938676	-0.761097076911638	-0.825172939058833	-0.33537689274332	-0.407806079084153	-0.503119690994404	-0.617488416631714	-0.499910648964263	-0.444613611681402
"21"	-1.38349730148209	-1.32316482501122	-1.2912388242304	-1.09528125103985	-0.873380511874817	-1.01260860559908	-0.882982423382365	-0.850715281949362	-1.06563682628084	-1.07114429534087	-1.03619949473221	-0.585388792480869	-0.465830215802443	-0.436051805213726	-0.581196264051714	-0.660997513402247	-0.538840206420511	-0.777827605724462	-0.803431183396067	-0.719878880906148	-0.552354555499921	-0.512731529785485	-0.503447725083587	-0.653916375574777	-0.48961886627024	-0.793238016437806	-0.303857038820212	-0.42303959080594	-0.566720740150796	-0.554482953581992	-0.517379283922091	-0.309628343026249
"22"	-1.34044184001067	-1.2597360447881	0.0315931762151731	-0.838076717647561	-0.93096902053266	-0.964642425456283	-0.946066203664652	-0.993481628029879	-0.754109331493352	-1.04952567099609	-1.01320719772275	-0.548966885318187	-0.469866906198892	-0.490975829923271	-0.612042347020922	-0.669898270526187	-0.520694375458579	-0.765451470365131	-0.779334949070179	-0.639842886873211	-0.51496602006813	-0.464867366479892	-0.577421974839341	-0.701199061585299	-0.70002915523563	-0.874658891978025	-0.157284482221627	-0.34380178804445	-0.55554815584899	-0.573539542237955	1.96578261300829	-0.4597142917213
"23"	-1.37879059282493	-1.30408995885145	-1.28284637780934	-1.21541626352327	-0.922309191648409	-0.978937821603547	-0.943687194700231	-1.00593371493562	-0.963673716862382	-1.0970632640416	-1.04609736598408	-0.496933432484835	-0.405472945196049	-0.505267332405227	-0.692687859001718	-0.576863690071158	-0.559197023883719	-0.801101755013569	-0.833359658234931	-0.716323690894961	-0.485846753148864	-0.520919425283779	-0.606854700206351	-0.596817720020106	-0.627852843703038	-0.817164934718365	0.0592181688947366	-0.299180252421521	-0.572203150588077	-0.543034508686015	-0.510115048897551	-0.438818041516836
"24"	-1.36800289602083	-1.31955707062393	-1.2771338381923	-1.08865541120944	-0.928124079236689	-0.987469750220044	-0.961937255548082	-0.957536696374823	-1.04641193133225	-1.08004559064853	-1.04319140734252	0.917043816209162	-0.3793521189984	-0.499058048241021	-0.844374653773188	-0.6879998102951	-0.57846623633659	-0.779312885127043	-0.807665749363857	-0.700471257822692	-0.487615024403115	-0.475604648795326	-0.595518896265	-0.688545948427554	-0.588132447655892	-0.814557247392715	-0.253791782472578	-0.356553600818644	-0.48835152738029	-0.655529135431639	-0.523305236988168	-0.464595449704346
"25"	-0.293614227973353	-0.0738993750381381	0.0111188504053547	-0.523898091578558	0.250108358489825	-0.0512844920279832	-0.426259811302041	-0.348282135823457	0.153029064042604	-0.292527286325459	0.0301068050484262	-0.562781744398132	-0.463350275962472	-0.492608880884734	-0.514897069423662	0.531797282478973	-0.530346869925317	-0.783722196510124	-0.809307129291739	-0.257682070061241	-0.589212609555437	-0.29773324153997	0.431750493844513	0.604981718462267	0.0834905116252963	-0.73918398713964	-0.302464301088726	-0.394289157543508	-0.54006342041438	-0.00310711965323206	1.24757129529933	-0.410793240009956
"26"	-1.27079843950883	-1.2947403436487	0.58756234419545	-0.315936149416697	-0.947185185919697	-0.948611461471639	-0.932663668013609	-0.923512097705972	-0.784971402164223	-1.10380186189646	-1.02229932589673	-0.567965462012829	-0.384100811587346	-0.47753775802852	-0.394754164898494	-0.59703873955209	-0.256513687388598	-0.778074555793807	-0.810448325395443	-0.719259817968877	0.321889154197286	-0.497860106685499	0.371147110755487	-0.626375100431855	-0.446404520364748	-0.759795813554081	0.00932045994337159	-0.397379019869562	-0.546338723931144	-0.568328103105657	-0.52123698305236	-0.411076578995779
"27"	-1.35263559155285	-1.28726890721737	-1.27171320975513	-0.403454144231882	-0.808653786874355	-0.763727409768506	-0.92641229198235	-1.00601237917842	-0.944944980568611	-1.04391852296692	-1.04003447954555	-0.598222268128905	-0.44345041807385	-0.490989669338199	-0.674920034999994	-0.727503170564273	-0.639193234512423	-0.742449324050955	-0.787347602564277	-0.71261815702758	-0.658430027563742	-0.432425845045559	-0.60655756983598	0.966238590161412	-0.74501587635198	-0.844994136869221	-0.200050955119292	-0.382940044174475	-0.177049832179411	-0.693385921085719	-0.520562772823286	-0.451690646804578
"28"	0.0806584781568956	-1.31365835092207	0.634551935509469	-0.210491802667701	-0.839146384946629	-0.774663023044737	-0.162401807149189	-0.852274684880329	-0.896326444099282	-1.04489549440313	-0.68607550810019	-0.0623265214801979	-0.399523503146873	-0.43189536759712	-0.483248132920592	-0.643162662985363	-0.382790353325572	-0.833262527812571	-0.806898477089876	-0.664092466501754	-0.514159896408104	-0.531197358623152	0.598311688254778	-0.377390661055977	-0.479503909652863	-0.416038818918093	-0.174876958829873	-0.270214019250602	-0.462779665549476	-0.136597993683738	-0.534695841384639	-0.406105267699062
"29"	1.26388928741298	-1.32351569357291	0.996197452783885	-0.485769025560609	-0.896502125680257	-0.95410230662087	-0.952063190618527	-0.973991405046988	-1.03261972306881	-1.07881811371586	-1.03690396955441	1.92595631156675	1.65634662418893	-0.408202289240979	-0.0493320594325566	-0.757819082656076	-0.602872951404078	-0.797082553160322	-0.822462449482958	-0.708740169913388	-0.641355808364609	-0.499456344377312	-0.409554528046121	-0.71850928668755	-0.690958432420828	-0.903953762359787	-0.219716830756368	-0.300327915571198	-0.563913813848028	-0.663800553263008	-0.53334742092649	-0.465091292929536
"30"	-1.37052902826214	-1.32600479642821	-1.29450255339414	-0.866775140471305	-0.87566939646294	-0.994826714769644	-0.943545867435018	-0.895674210368586	-1.06837822814134	-1.01958191398552	-1.04770444917222	-0.584744602330693	-0.445936391830706	-0.458992942025465	-0.474814419163017	-0.633795199495373	-0.457226898868543	-0.78537568827878	-0.798210818240821	-0.733157780910619	-0.384639227832039	-0.546241037589161	-0.516622373581201	-0.70402708255062	-0.418695635300738	-0.826620113053387	-0.319606494069499	-0.38934537782182	-0.576968989204863	-0.468998630617237	-0.527056481871741	-0.448915212647992
"31"	-1.01920202332381	-1.33579196536671	-1.2724916395681	-1.18078710431144	-0.893415795425839	-0.938551311617803	-0.941077351202629	-0.911268239678259	-1.05806414216527	-1.09839094317285	-1.03957657091112	-0.586752663814445	-0.431629974895011	-0.477560823720066	-0.760517727656946	-0.593971812003766	-0.430237121901506	-0.791789232108716	-0.796015836798802	-0.740745723770316	-0.359675398360264	-0.473560545851853	-0.574658101771543	-0.755697762381528	-0.622315582295869	-0.806484513225014	-0.199485482656884	-0.402116808769513	-0.554254934516143	-0.333294985104889	-0.498166827018386	-0.447092827807356
"32"	-1.36740711011486	-1.31769127544882	-1.29185508116566	-1.1503245008212	-0.862449040470903	-1.00449137018266	-0.896121148138343	-0.880640085375373	-1.0319281079742	-1.1108577667135	-1.04349521210959	-0.522902347913803	-0.390919137668045	-0.482146283199429	-0.482940497454346	-0.503537452731011	-0.497239314775136	-0.788149402825767	-0.774381672364737	-0.732105373917257	-0.400657685076429	-0.43699636735737	-0.579608405866604	-0.541867448134253	-0.55844234062051	-0.814270586729257	-0.202815487157731	-0.396594292929612	-0.533872918296492	-0.504146582668861	-0.478259882886236	-0.2213553698975
"33"	0.554983497429678	1.03781734302066	-1.28716423067814	-1.13628015934017	-0.873639142901724	-0.996619878884812	-0.943955716504136	-1.01018158404727	-1.05297225132383	-0.732414938114893	-1.04512871310356	1.65343368162903	1.57567315542881	-0.16519138938801	-0.572837583334687	-0.717555657733622	-0.689452034463767	-0.792941665765658	-0.808850650850257	-0.723756868020341	-0.791580853008827	0.657356633211194	-0.566629975538103	-0.746643533968362	-0.708049999740816	-0.85304837680057	-0.318171869488946	-0.296629889866682	-0.559512621246405	-0.625258198610776	-0.522930112499811	-0.46192304790624
"34"	-1.36129434671961	-1.0877691709045	-1.2773811518308	1.32715018055292	-0.880337686498601	-0.984294275437937	-0.943362141990241	-0.00535231026266443	0.379608183079645	-0.0180150131178346	0.7385883277969	-0.574739524060773	-0.432185095248484	-0.50832122996593	-0.620348504609566	-0.705874664114788	-0.66043730869459	0.639590633597158	-0.776770899952068	-0.643610327034319	-0.167921983230184	-0.505967616112982	-0.589200671219548	-0.59250726871006	-0.228312057316629	-0.251301408611562	-0.287227959740513	-0.406540706893483	-0.565435998957837	-0.427273675168704	-0.52696016612473	-0.428270103817326
"35"	-0.56640473478674	-1.29026573752077	-1.28399780524102	-0.0578535906235671	-0.952086243879575	-0.320873469599676	-0.921267979528593	-0.933664412336661	-0.719363190544805	-0.526415918189963	-1.01110698215907	-0.598826196394695	-0.410674181551413	-0.488876851992577	-0.668594749681813	-0.642335925994075	-0.456897755246994	-0.755022303668459	-0.611977326423452	-0.675951943628623	-0.330966994467721	-0.451994111425773	-0.581766805726852	-0.671418176290807	-0.586653586811164	-0.488305047464011	-0.301835998352717	-0.493802342615967	-0.541420242796383	-0.548624961573388	-0.521759115786155	-0.444961345891276
"36"	-1.40249889997649	-0.366193526255067	-1.28723315415117	-1.14647094489529	-0.888958720728818	-0.98484335995286	-0.928386162786493	-0.929860764831453	-1.01912821702042	-1.04806438893339	-1.03573278016251	-0.57250498947735	-0.413111883973185	-0.512583769763647	-0.672196335628109	-0.743191171697331	-0.612003109254008	1.07733647390942	-0.819165121166295	-0.708333357126038	-0.561736794743063	-0.476282188535017	-0.677526878487597	-0.717410007570384	-0.567930756956342	-0.809392731891385	-0.312600918563001	-0.260934623185688	-0.552270581782464	-0.602093769697591	-0.512533081072502	-0.434233101564424
"37"	-1.36986969185954	-1.31551589036632	-1.27555670695666	-0.661821248293803	-0.793006609746513	-0.980842338522441	-0.917640579721457	-0.959864232500272	-1.03023415216278	-1.06967048800334	-1.03141346890891	-0.543752971290201	-0.382731112454321	-0.470387393649233	-0.332581787500572	-0.681385914364801	-0.472832599707649	-0.579447962337427	-0.798152544397228	-0.711419828056148	-0.586435383526702	-0.433447896517296	-0.605335410954073	-0.715749685584292	-0.646620829614188	-0.796243329845026	-0.175767054372552	-0.345076969321869	-0.522356888329241	-0.546651860554315	-0.525789169411075	-0.372426565520527
"38"	-1.22844203350042	-1.1948377444713	-0.837207472851359	-1.06779824300708	-0.84774586659127	-0.935759812020956	-0.927985735535056	-0.892939471103892	-1.04864715113075	-1.01064304285339	-1.04688549719142	-0.540597446101448	-0.424147917956899	-0.488290983427306	-0.505000211375404	-0.582450831996148	-0.488631493542012	-0.803102408473912	-0.779912831352481	-0.733741468822903	-0.506452314058693	-0.485147623773001	-0.486040370366527	-0.576141237704295	-0.547125104003411	-0.818968122762696	-0.310485632685105	-0.505014128770508	-0.548653802120437	-0.610515678284651	-0.484459575443817	-0.456024445383193
"39"	-1.263529851456	0.263677459964269	-0.250749803863194	-0.217971278304484	-0.893967541616573	-0.52441871530649	-0.935395995141063	-0.819356012919198	0.140600039154043	-0.931362228314384	-1.01892224971782	-0.561065581576179	-0.365673229418804	-0.525851155540957	-0.404065765230479	-0.569529732890383	-0.45910874174827	-0.761657744662155	-0.449670103554824	-0.481442368737968	-0.499940915204805	-0.442301848030878	-0.572948200583555	0.392150334201129	-0.213523448869347	-0.871833897375239	-0.221643625813461	-0.38793286932991	-0.429923363555284	-0.470057639638774	-0.509775409158092	-0.117492313026068
"40"	0.640339758224956	1.53922915700626	-1.27798524580024	-1.17014511125867	-0.931313861901869	-0.97282109690234	-0.943253791086911	-0.974791929400274	-1.06229903169383	-0.892558926912229	-1.00113426045734	-0.547134969578624	-0.336475105609513	-0.542947446114917	-0.693213090285553	-0.728209897347148	-0.659821953228215	-0.641482535554109	-0.418590720304989	-0.737473533959024	-0.685333754617387	-0.532839531212571	-0.630434517900379	-0.727152995928331	-0.764636182826312	-0.839089851913806	-0.291856456562444	-0.305399213420627	-0.586462505808941	-0.583739471234858	-0.511199868363881	-0.0668068321757338
"41"	0.0974596407052449	0.531080582628196	-0.718294210276711	0.987077935023967	-0.865850038474723	-0.914414631472302	-0.856879277497506	0.656908068016388	-0.982963763957573	-1.07075601182135	-1.02404290108167	-0.198507312680282	-0.318765559550354	-0.514682747694341	0.0320787895618266	-0.635015303280902	-0.557880449397522	-0.782122389539152	-0.726130929869369	-0.73159685793307	-0.497288508323429	-0.45556554971465	-0.60372081573394	-0.713747264287879	-0.504063159788024	0.334688470205438	0.470840234678631	-0.281298287277401	-0.538341952017214	-0.517222557218989	-0.495535886350042	-0.382053651516112
"42"	-1.40759882733159	-1.32143524939535	-1.2931930074067	-1.16966951416655	-0.923507515406408	-1.00486766586422	-0.929526202725879	-0.999742376295751	-1.03946571016469	-1.08591994454059	-0.984328132980302	-0.537733819574494	-0.427538979246592	-0.50548876304407	-0.715280307510666	-0.723489495816249	-0.605770846332935	-0.802390190157976	-0.824001850184551	-0.747086696999224	-0.683300242674999	-0.453222869936737	-0.640183757788614	-0.725652320287055	-0.768474447614157	-0.876836588308488	-0.286662487278105	-0.407933597211895	-0.54553311064183	-0.644047248145508	-0.518611111633859	-0.474351326148032
